variables = "ivol", "x", "z", "RSD_tot"
1889 0.898990 0.181818 0.000000
1890 0.909091 0.181818 0.000000
1891 0.919192 0.181818 0.000000
1892 0.929293 0.181818 0.000000
1893 0.939394 0.181818 0.000000
1894 0.949495 0.181818 0.000000
1895 0.959596 0.181818 0.000000
1896 0.969697 0.181818 0.000000
1897 0.979798 0.181818 0.000000
1898 0.989899 0.181818 0.000000
1899 1.000000 0.181818 0.000000
1900 0.000000 0.191919 0.000000
1901 0.010101 0.191919 0.000000
1902 0.020202 0.191919 0.000000
1903 0.030303 0.191919 0.000000
1904 0.040404 0.191919 0.000000
1905 0.050505 0.191919 0.000000
1906 0.060606 0.191919 0.000000
1907 0.070707 0.191919 0.000000
1908 0.080808 0.191919 0.000000
1909 0.090909 0.191919 0.000000
1910 0.101010 0.191919 0.000000
1911 0.111111 0.191919 0.000000
1912 0.121212 0.191919 0.000000
1913 0.131313 0.191919 0.000000
1914 0.141414 0.191919 0.000000
1915 0.151515 0.191919 0.000000
1916 0.161616 0.191919 0.000000
1917 0.171717 0.191919 0.000000
1918 0.181818 0.191919 0.040523
1919 0.191919 0.191919 0.040523
1920 0.202020 0.191919 0.027168
1921 0.212121 0.191919 0.376103
1922 0.222222 0.191919 0.064996
1923 0.232323 0.191919 0.000000
1924 0.242424 0.191919 0.000000
1925 0.252525 0.191919 0.000000
1926 0.262626 0.191919 0.000000
1927 0.272727 0.191919 0.000000
1928 0.282828 0.191919 0.000000
1929 0.292929 0.191919 0.000000
1930 0.303030 0.191919 0.133196
1931 0.313131 0.191919 0.219911
1932 0.323232 0.191919 0.316959
1933 0.333333 0.191919 0.386181
1934 0.343434 0.191919 0.000000
1935 0.353535 0.191919 0.000000
1936 0.363636 0.191919 0.000000
1937 0.373737 0.191919 0.000000
1938 0.383838 0.191919 0.000000
1939 0.393939 0.191919 0.000000
1940 0.404040 0.191919 0.000000
1941 0.414141 0.191919 0.000000
1942 0.424242 0.191919 0.219911
1943 0.434343 0.191919 0.000000
1944 0.444444 0.191919 0.000000
1945 0.454545 0.191919 0.000000
1946 0.464646 0.191919 0.000000
1947 0.474747 0.191919 0.000000
1948 0.484848 0.191919 0.000000
1949 0.494949 0.191919 0.000000
1950 0.505050 0.191919 0.000000
1951 0.515152 0.191919 0.000000
1952 0.525253 0.191919 0.000000
1953 0.535354 0.191919 0.000000
1954 0.545455 0.191919 0.000000
1955 0.555556 0.191919 0.045431
1956 0.565657 0.191919 0.532943
1957 0.575758 0.191919 0.375105
1958 0.585859 0.191919 0.031448
1959 0.595960 0.191919 0.352617
1960 0.606061 0.191919 0.000000
1961 0.616162 0.191919 0.000000
1962 0.626263 0.191919 0.000000
1963 0.636364 0.191919 0.000000
1964 0.646465 0.191919 0.000000
1965 0.656566 0.191919 0.000000
1966 0.666667 0.191919 0.000000
1967 0.676768 0.191919 0.000000
1968 0.686869 0.191919 0.000000
1969 0.696970 0.191919 0.000000
1970 0.707071 0.191919 0.000000
1971 0.717172 0.191919 0.000000
1972 0.727273 0.191919 0.000000
1973 0.737374 0.191919 0.000000
1974 0.747475 0.191919 0.000000
1975 0.757576 0.191919 0.000000
1976 0.767677 0.191919 0.000000
1977 0.777778 0.191919 0.000000
1978 0.787879 0.191919 0.000000
1979 0.797980 0.191919 0.000000
1980 0.808081 0.191919 0.000000
1981 0.818182 0.191919 0.000000
1982 0.828283 0.191919 0.000000
1983 0.838384 0.191919 0.000000
1984 0.848485 0.191919 0.000000
1985 0.858586 0.191919 0.000000
1986 0.868687 0.191919 0.000000
1987 0.878788 0.191919 0.000000
1988 0.888889 0.191919 0.000000
1989 0.898990 0.191919 0.000000
1990 0.909091 0.191919 0.000000
1991 0.919192 0.191919 0.000000
1992 0.929293 0.191919 0.000000
1993 0.939394 0.191919 0.000000
1994 0.949495 0.191919 0.000000
1995 0.959596 0.191919 0.000000
1996 0.969697 0.191919 0.000000
1997 0.979798 0.191919 0.000000
1998 0.989899 0.191919 0.000000
1999 1.000000 0.191919 0.000000
2000 0.000000 0.202020 0.000000
2001 0.010101 0.202020 0.000000
2002 0.020202 0.202020 0.000000
2003 0.030303 0.202020 0.000000
2004 0.040404 0.202020 0.000000
2005 0.050505 0.202020 0.000000
2006 0.060606 0.202020 0.000000
2007 0.070707 0.202020 0.000000
2008 0.080808 0.202020 0.000000
2009 0.090909 0.202020 0.000000
2010 0.101010 0.202020 0.000000
2011 0.111111 0.202020 0.000000
2012 0.121212 0.202020 0.000000
2013 0.131313 0.202020 0.000000
2014 0.141414 0.202020 0.000000
2015 0.151515 0.202020 0.000000
2016 0.161616 0.202020 0.000000
2017 0.171717 0.202020 0.000000
2018 0.181818 0.202020 0.065369
2019 0.191919 0.202020 0.279692
2020 0.202020 0.202020 0.351237
2021 0.212121 0.202020 0.636524
2022 0.222222 0.202020 0.000000
2023 0.232323 0.202020 0.000000
2024 0.242424 0.202020 0.000000
2025 0.252525 0.202020 0.000000
2026 0.262626 0.202020 0.000000
2027 0.272727 0.202020 0.000000
2028 0.282828 0.202020 0.000000
2029 0.292929 0.202020 0.000000
2030 0.303030 0.202020 0.082827
2031 0.313131 0.202020 0.410891
2032 0.323232 0.202020 0.656937
2033 0.333333 0.202020 0.166852
2034 0.343434 0.202020 0.065551
2035 0.353535 0.202020 0.032776
2036 0.363636 0.202020 0.000000
2037 0.373737 0.202020 0.000000
2038 0.383838 0.202020 0.000000
2039 0.393939 0.202020 0.000000
2040 0.404040 0.202020 0.000000
2041 0.414141 0.202020 0.000000
2042 0.424242 0.202020 0.219911
2043 0.434343 0.202020 0.000000
2044 0.444444 0.202020 0.000000
2045 0.454545 0.202020 0.000000
2046 0.464646 0.202020 0.000000
2047 0.474747 0.202020 0.000000
2048 0.484848 0.202020 0.000000
2049 0.494949 0.202020 0.000000
2050 0.505050 0.202020 0.000000
2051 0.515152 0.202020 0.000000
2052 0.525253 0.202020 0.000000
2053 0.535354 0.202020 0.000000
2054 0.545455 0.202020 0.035568
2055 0.555556 0.202020 0.071136
2056 0.565657 0.202020 0.071136
2057 0.575758 0.202020 0.829166
2058 0.585859 0.202020 0.121015
2059 0.595960 0.202020 0.515738
2060 0.606061 0.202020 0.000000
2061 0.616162 0.202020 0.000000
2062 0.626263 0.202020 0.000000
2063 0.636364 0.202020 0.000000
2064 0.646465 0.202020 0.000000
2065 0.656566 0.202020 0.000000
2066 0.666667 0.202020 0.000000
2067 0.676768 0.202020 0.000000
2068 0.686869 0.202020 0.000000
2069 0.696970 0.202020 0.000000
2070 0.707071 0.202020 0.000000
2071 0.717172 0.202020 0.000000
2072 0.727273 0.202020 0.000000
2073 0.737374 0.202020 0.000000
2074 0.747475 0.202020 0.000000
2075 0.757576 0.202020 0.000000
2076 0.767677 0.202020 0.000000
2077 0.777778 0.202020 0.000000
2078 0.787879 0.202020 0.000000
2079 0.797980 0.202020 0.000000
2080 0.808081 0.202020 0.000000
2081 0.818182 0.202020 0.000000
2082 0.828283 0.202020 0.000000
2083 0.838384 0.202020 0.000000
2084 0.848485 0.202020 0.000000
2085 0.858586 0.202020 0.000000
2086 0.868687 0.202020 0.000000
2087 0.878788 0.202020 0.000000
2088 0.888889 0.202020 0.000000
2089 0.898990 0.202020 0.000000
2090 0.909091 0.202020 0.000000
2091 0.919192 0.202020 0.000000
2092 0.929293 0.202020 0.000000
2093 0.939394 0.202020 0.000000
2094 0.949495 0.202020 0.000000
2095 0.959596 0.202020 0.000000
2096 0.969697 0.202020 0.000000
2097 0.979798 0.202020 0.000000
2098 0.989899 0.202020 0.000000
2099 1.000000 0.202020 0.000000
2100 0.000000 0.212121 0.000000
2101 0.010101 0.212121 0.000000
2102 0.020202 0.212121 0.000000
2103 0.030303 0.212121 0.000000
2104 0.040404 0.212121 0.000000
2105 0.050505 0.212121 0.000000
2106 0.060606 0.212121 0.000000
2107 0.070707 0.212121 0.000000
2108 0.080808 0.212121 0.000000
2109 0.090909 0.212121 0.000000
2110 0.101010 0.212121 0.000000
2111 0.111111 0.212121 0.000000
2112 0.121212 0.212121 0.000000
2113 0.131313 0.212121 0.000000
2114 0.141414 0.212121 0.000000
2115 0.151515 0.212121 0.000000
2116 0.161616 0.212121 0.000000
2117 0.171717 0.212121 0.000000
2118 0.181818 0.212121 0.000000
2119 0.191919 0.212121 0.000000
2120 0.202020 0.212121 0.035858
2121 0.212121 0.212121 0.580040
2122 0.222222 0.212121 0.000000
2123 0.232323 0.212121 0.031943
2124 0.242424 0.212121 0.023136
2125 0.252525 0.212121 0.000000
2126 0.262626 0.212121 0.000000
2127 0.272727 0.212121 0.000000
2128 0.282828 0.212121 0.074031
2129 0.292929 0.212121 0.037016
2130 0.303030 0.212121 0.150906
2131 0.313131 0.212121 0.631406
2132 0.323232 0.212121 0.529106
2133 0.333333 0.212121 0.207288
2134 0.343434 0.212121 0.195435
2135 0.353535 0.212121 0.080545
2136 0.363636 0.212121 0.000000
2137 0.373737 0.212121 0.000000
2138 0.383838 0.212121 0.000000
2139 0.393939 0.212121 0.000000
2140 0.404040 0.212121 0.000000
2141 0.414141 0.212121 0.000000
2142 0.424242 0.212121 0.329868
2143 0.434343 0.212121 0.000000
2144 0.444444 0.212121 0.000000
2145 0.454545 0.212121 0.000000
2146 0.464646 0.212121 0.000000
2147 0.474747 0.212121 0.000000
2148 0.484848 0.212121 0.000000
2149 0.494949 0.212121 0.000000
2150 0.505050 0.212121 0.000000
2151 0.515152 0.212121 0.000000
2152 0.525253 0.212121 0.000000
2153 0.535354 0.212121 0.000000
2154 0.545455 0.212121 0.000000
2155 0.555556 0.212121 0.269495
2156 0.565657 0.212121 0.387448
2157 0.575758 0.212121 0.730081
2158 0.585859 0.212121 0.181722
2159 0.595960 0.212121 0.385413
2160 0.606061 0.212121 0.000000
2161 0.616162 0.212121 0.000000
2162 0.626263 0.212121 0.000000
2163 0.636364 0.212121 0.000000
2164 0.646465 0.212121 0.000000
2165 0.656566 0.212121 0.000000
2166 0.666667 0.212121 0.000000
2167 0.676768 0.212121 0.000000
2168 0.686869 0.212121 0.000000
2169 0.696970 0.212121 0.000000
2170 0.707071 0.212121 0.000000
2171 0.717172 0.212121 0.000000
2172 0.727273 0.212121 0.000000
2173 0.737374 0.212121 0.000000
2174 0.747475 0.212121 0.000000
2175 0.757576 0.212121 0.000000
2176 0.767677 0.212121 0.000000
2177 0.777778 0.212121 0.000000
2178 0.787879 0.212121 0.000000
2179 0.797980 0.212121 0.000000
2180 0.808081 0.212121 0.000000
2181 0.818182 0.212121 0.000000
2182 0.828283 0.212121 0.000000
2183 0.838384 0.212121 0.000000
2184 0.848485 0.212121 0.109956
2185 0.858586 0.212121 0.000000
2186 0.868687 0.212121 0.000000
2187 0.878788 0.212121 0.000000
2188 0.888889 0.212121 0.000000
2189 0.898990 0.212121 0.000000
2190 0.909091 0.212121 0.000000
2191 0.919192 0.212121 0.000000
2192 0.929293 0.212121 0.000000
2193 0.939394 0.212121 0.000000
2194 0.949495 0.212121 0.000000
2195 0.959596 0.212121 0.000000
2196 0.969697 0.212121 0.000000
2197 0.979798 0.212121 0.000000
2198 0.989899 0.212121 0.000000
2199 1.000000 0.212121 0.000000
2200 0.000000 0.222222 0.000000
2201 0.010101 0.222222 0.000000
2202 0.020202 0.222222 0.000000
2203 0.030303 0.222222 0.000000
2204 0.040404 0.222222 0.000000
2205 0.050505 0.222222 0.000000
2206 0.060606 0.222222 0.000000
2207 0.070707 0.222222 0.000000
2208 0.080808 0.222222 0.000000
2209 0.090909 0.222222 0.000000
2210 0.101010 0.222222 0.000000
2211 0.111111 0.222222 0.000000
2212 0.121212 0.222222 0.000000
2213 0.131313 0.222222 0.000000
2214 0.141414 0.222222 0.000000
2215 0.151515 0.222222 0.000000
2216 0.161616 0.222222 0.000000
2217 0.171717 0.222222 0.000000
2218 0.181818 0.222222 0.007011
2219 0.191919 0.222222 0.133977
2220 0.202020 0.222222 0.420036
2221 0.212121 0.222222 0.436348
2222 0.222222 0.222222 0.095828
2223 0.232323 0.222222 0.031943
2224 0.242424 0.222222 0.065615
2225 0.252525 0.222222 0.000000
2226 0.262626 0.222222 0.000000
2227 0.272727 0.222222 0.000000
2228 0.282828 0.222222 0.000000
2229 0.292929 0.222222 0.037016
2230 0.303030 0.222222 0.091280
2231 0.313131 0.222222 0.851487
2232 0.323232 0.222222 0.253616
2233 0.333333 0.222222 0.220810
2234 0.343434 0.222222 0.083508
2235 0.353535 0.222222 0.000000
2236 0.363636 0.222222 0.000000
2237 0.373737 0.222222 0.000000
2238 0.383838 0.222222 0.000000
2239 0.393939 0.222222 0.000000
2240 0.404040 0.222222 0.000000
2241 0.414141 0.222222 0.000000
2242 0.424242 0.222222 0.219912
2243 0.434343 0.222222 0.000000
2244 0.444444 0.222222 0.000000
2245 0.454545 0.222222 0.000000
2246 0.464646 0.222222 0.000000
2247 0.474747 0.222222 0.000000
2248 0.484848 0.222222 0.000000
2249 0.494949 0.222222 0.000000
2250 0.505050 0.222222 0.000000
2251 0.515152 0.222222 0.000000
2252 0.525253 0.222222 0.000000
2253 0.535354 0.222222 0.000000
2254 0.545455 0.222222 0.000000
2255 0.555556 0.222222 0.000000
2256 0.565657 0.222222 0.000000
2257 0.575758 0.222222 0.296503
2258 0.585859 0.222222 0.930918
2259 0.595960 0.222222 0.098421
2260 0.606061 0.222222 0.109108
2261 0.616162 0.222222 0.000000
2262 0.626263 0.222222 0.000000
2263 0.636364 0.222222 0.000000
2264 0.646465 0.222222 0.000000
2265 0.656566 0.222222 0.000000
2266 0.666667 0.222222 0.000000
2267 0.676768 0.222222 0.000000
2268 0.686869 0.222222 0.000000
2269 0.696970 0.222222 0.000000
2270 0.707071 0.222222 0.000000
2271 0.717172 0.222222 0.000000
2272 0.727273 0.222222 0.000000
2273 0.737374 0.222222 0.000000
2274 0.747475 0.222222 0.000000
2275 0.757576 0.222222 0.000000
2276 0.767677 0.222222 0.000000
2277 0.777778 0.222222 0.000000
2278 0.787879 0.222222 0.000000
2279 0.797980 0.222222 0.000000
2280 0.808081 0.222222 0.000000
2281 0.818182 0.222222 0.000000
2282 0.828283 0.222222 0.000000
2283 0.838384 0.222222 0.000000
2284 0.848485 0.222222 0.329867
2285 0.858586 0.222222 0.000000
2286 0.868687 0.222222 0.000000
2287 0.878788 0.222222 0.000000
2288 0.888889 0.222222 0.000000
2289 0.898990 0.222222 0.000000
2290 0.909091 0.222222 0.000000
2291 0.919192 0.222222 0.000000
2292 0.929293 0.222222 0.000000
2293 0.939394 0.222222 0.000000
2294 0.949495 0.222222 0.000000
2295 0.959596 0.222222 0.000000
2296 0.969697 0.222222 0.000000
2297 0.979798 0.222222 0.000000
2298 0.989899 0.222222 0.000000
2299 1.000000 0.222222 0.000000
2300 0.000000 0.232323 0.000000
2301 0.010101 0.232323 0.000000
2302 0.020202 0.232323 0.000000
2303 0.030303 0.232323 0.000000
2304 0.040404 0.232323 0.000000
2305 0.050505 0.232323 0.000000
2306 0.060606 0.232323 0.000000
2307 0.070707 0.232323 0.000000
2308 0.080808 0.232323 0.000000
2309 0.090909 0.232323 0.000000
2310 0.101010 0.232323 0.000000
2311 0.111111 0.232323 0.000000
2312 0.121212 0.232323 0.000000
2313 0.131313 0.232323 0.000000
2314 0.141414 0.232323 0.000000
2315 0.151515 0.232323 0.000000
2316 0.161616 0.232323 0.000000
2317 0.171717 0.232323 0.000000
2318 0.181818 0.232323 0.000000
2319 0.191919 0.232323 0.000000
2320 0.202020 0.232323 0.073338
2321 0.212121 0.232323 0.710859
2322 0.222222 0.232323 0.305225
2323 0.232323 0.232323 0.220414
2324 0.242424 0.232323 0.000000
2325 0.252525 0.232323 0.000000
2326 0.262626 0.232323 0.000000
2327 0.272727 0.232323 0.073858
2328 0.282828 0.232323 0.037306
2329 0.292929 0.232323 0.083034
2330 0.303030 0.232323 0.151409
2331 0.313131 0.232323 0.853519
2332 0.323232 0.232323 0.363815
2333 0.333333 0.232323 0.119102
2334 0.343434 0.232323 0.000000
2335 0.353535 0.232323 0.000000
2336 0.363636 0.232323 0.000000
2337 0.373737 0.232323 0.000000
2338 0.383838 0.232323 0.000000
2339 0.393939 0.232323 0.000000
2340 0.404040 0.232323 0.000000
2341 0.414141 0.232323 0.000000
2342 0.424242 0.232323 0.355960
2343 0.434343 0.232323 0.029977
2344 0.444444 0.232323 0.000000
2345 0.454545 0.232323 0.000000
2346 0.464646 0.232323 0.000000
2347 0.474747 0.232323 0.000000
2348 0.484848 0.232323 0.000000
2349 0.494949 0.232323 0.000000
2350 0.505050 0.232323 0.000000
2351 0.515152 0.232323 0.000000
2352 0.525253 0.232323 0.000000
2353 0.535354 0.232323 0.000000
2354 0.545455 0.232323 0.000000
2355 0.555556 0.232323 0.000000
2356 0.565657 0.232323 0.000000
2357 0.575758 0.232323 0.144781
2358 0.585859 0.232323 0.715123
2359 0.595960 0.232323 0.274436
2360 0.606061 0.232323 0.151493
2361 0.616162 0.232323 0.000000
2362 0.626263 0.232323 0.000000
2363 0.636364 0.232323 0.046554
2364 0.646465 0.232323 0.000000
2365 0.656566 0.232323 0.000000
2366 0.666667 0.232323 0.000000
2367 0.676768 0.232323 0.000000
2368 0.686869 0.232323 0.000000
2369 0.696970 0.232323 0.000000
2370 0.707071 0.232323 0.000000
2371 0.717172 0.232323 0.000000
2372 0.727273 0.232323 0.000000
2373 0.737374 0.232323 0.000000
2374 0.747475 0.232323 0.000000
2375 0.757576 0.232323 0.000000
2376 0.767677 0.232323 0.000000
2377 0.777778 0.232323 0.000000
2378 0.787879 0.232323 0.000000
2379 0.797980 0.232323 0.000000
2380 0.808081 0.232323 0.000000
2381 0.818182 0.232323 0.000000
2382 0.828283 0.232323 0.000000
2383 0.838384 0.232323 0.000000
2384 0.848485 0.232323 0.219912
2385 0.858586 0.232323 0.000000
2386 0.868687 0.232323 0.000000
2387 0.878788 0.232323 0.000000
2388 0.888889 0.232323 0.000000
2389 0.898990 0.232323 0.000000
2390 0.909091 0.232323 0.000000
2391 0.919192 0.232323 0.000000
2392 0.929293 0.232323 0.000000
2393 0.939394 0.232323 0.000000
2394 0.949495 0.232323 0.000000
2395 0.959596 0.232323 0.000000
2396 0.969697 0.232323 0.000000
2397 0.979798 0.232323 0.000000
2398 0.989899 0.232323 0.000000
2399 1.000000 0.232323 0.000000
2400 0.000000 0.242424 0.000000
2401 0.010101 0.242424 0.000000
2402 0.020202 0.242424 0.000000
2403 0.030303 0.242424 0.000000
2404 0.040404 0.242424 0.000000
2405 0.050505 0.242424 0.000000
2406 0.060606 0.242424 0.000000
2407 0.070707 0.242424 0.000000
2408 0.080808 0.242424 0.000000
2409 0.090909 0.242424 0.000000
2410 0.101010 0.242424 0.000000
2411 0.111111 0.242424 0.000000
2412 0.121212 0.242424 0.000000
2413 0.131313 0.242424 0.103047
2414 0.141414 0.242424 0.103047
2415 0.151515 0.242424 0.154571
2416 0.161616 0.242424 0.103047
2417 0.171717 0.242424 0.051523
2418 0.181818 0.242424 0.064444
2419 0.191919 0.242424 0.197651
2420 0.202020 0.242424 0.260068
2421 0.212121 0.242424 0.494358
2422 0.222222 0.242424 0.759203
2423 0.232323 0.242424 0.096627
2424 0.242424 0.242424 0.000000
2425 0.252525 0.242424 0.000000
2426 0.262626 0.242424 0.000000
2427 0.272727 0.242424 0.000000
2428 0.282828 0.242424 0.037306
2429 0.292929 0.242424 0.164991
2430 0.303030 0.242424 0.350085
2431 0.313131 0.242424 0.691954
2432 0.323232 0.242424 1.016172
2433 0.333333 0.242424 0.069550
2434 0.343434 0.242424 0.000000
2435 0.353535 0.242424 0.000000
2436 0.363636 0.242424 0.000000
2437 0.373737 0.242424 0.000000
2438 0.383838 0.242424 0.000000
2439 0.393939 0.242424 0.000000
2440 0.404040 0.242424 0.000000
2441 0.414141 0.242424 0.000000
2442 0.424242 0.242424 0.279058
2443 0.434343 0.242424 0.271609
2444 0.444444 0.242424 0.000000
2445 0.454545 0.242424 0.000000
2446 0.464646 0.242424 0.000000
2447 0.474747 0.242424 0.000000
2448 0.484848 0.242424 0.000000
2449 0.494949 0.242424 0.000000
2450 0.505050 0.242424 0.000000
2451 0.515152 0.242424 0.000000
2452 0.525253 0.242424 0.000000
2453 0.535354 0.242424 0.000000
2454 0.545455 0.242424 0.000000
2455 0.555556 0.242424 0.000000
2456 0.565657 0.242424 0.050857
2457 0.575758 0.242424 0.404056
2458 0.585859 0.242424 0.092609
2459 0.595960 0.242424 0.870831
2460 0.606061 0.242424 0.230436
2461 0.616162 0.242424 0.073208
2462 0.626263 0.242424 0.073821
2463 0.636364 0.242424 0.000000
2464 0.646465 0.242424 0.000000
2465 0.656566 0.242424 0.000000
2466 0.666667 0.242424 0.000000
2467 0.676768 0.242424 0.000000
2468 0.686869 0.242424 0.000000
2469 0.696970 0.242424 0.000000
2470 0.707071 0.242424 0.000000
2471 0.717172 0.242424 0.000000
2472 0.727273 0.242424 0.000000
2473 0.737374 0.242424 0.000000
2474 0.747475 0.242424 0.000000
2475 0.757576 0.242424 0.000000
2476 0.767677 0.242424 0.000000
2477 0.777778 0.242424 0.000000
2478 0.787879 0.242424 0.000000
2479 0.797980 0.242424 0.000000
2480 0.808081 0.242424 0.000000
2481 0.818182 0.242424 0.000000
2482 0.828283 0.242424 0.000000
2483 0.838384 0.242424 0.000000
2484 0.848485 0.242424 0.219912
2485 0.858586 0.242424 0.000000
2486 0.868687 0.242424 0.000000
2487 0.878788 0.242424 0.000000
2488 0.888889 0.242424 0.000000
2489 0.898990 0.242424 0.000000
2490 0.909091 0.242424 0.000000
2491 0.919192 0.242424 0.000000
2492 0.929293 0.242424 0.000000
2493 0.939394 0.242424 0.000000
2494 0.949495 0.242424 0.000000
2495 0.959596 0.242424 0.000000
2496 0.969697 0.242424 0.000000
2497 0.979798 0.242424 0.000000
2498 0.989899 0.242424 0.000000
2499 1.000000 0.242424 0.000000
2500 0.000000 0.252525 0.000000
2501 0.010101 0.252525 0.000000
2502 0.020202 0.252525 0.000000
2503 0.030303 0.252525 0.000000
2504 0.040404 0.252525 0.000000
2505 0.050505 0.252525 0.000000
2506 0.060606 0.252525 0.000000
2507 0.070707 0.252525 0.000000
2508 0.080808 0.252525 0.000000
2509 0.090909 0.252525 0.000000
2510 0.101010 0.252525 0.000000
2511 0.111111 0.252525 0.000000
2512 0.121212 0.252525 0.000000
2513 0.131313 0.252525 0.000000
2514 0.141414 0.252525 0.000000
2515 0.151515 0.252525 0.000000
2516 0.161616 0.252525 0.000000
2517 0.171717 0.252525 0.051523
2518 0.181818 0.252525 0.226504
2519 0.191919 0.252525 0.222700
2520 0.202020 0.252525 0.349385
2521 0.212121 0.252525 0.571943
2522 0.222222 0.252525 0.661183
2523 0.232323 0.252525 0.000000
2524 0.242424 0.252525 0.034908
2525 0.252525 0.252525 0.051879
2526 0.262626 0.252525 0.075838
2527 0.272727 0.252525 0.022001
2528 0.282828 0.252525 0.000000
2529 0.292929 0.252525 0.089858
2530 0.303030 0.252525 0.643571
2531 0.313131 0.252525 0.694073
2532 0.323232 0.252525 0.445174
2533 0.333333 0.252525 0.134839
2534 0.343434 0.252525 0.029834
2535 0.353535 0.252525 0.000000
2536 0.363636 0.252525 0.000000
2537 0.373737 0.252525 0.000000
2538 0.383838 0.252525 0.000000
2539 0.393939 0.252525 0.000000
2540 0.404040 0.252525 0.000000
2541 0.414141 0.252525 0.036539
2542 0.424242 0.252525 0.380649
2543 0.434343 0.252525 0.146914
2544 0.444444 0.252525 0.000000
2545 0.454545 0.252525 0.000000
2546 0.464646 0.252525 0.000000
2547 0.474747 0.252525 0.000000
2548 0.484848 0.252525 0.000000
2549 0.494949 0.252525 0.000000
2550 0.505050 0.252525 0.000000
2551 0.515152 0.252525 0.000000
2552 0.525253 0.252525 0.000000
2553 0.535354 0.252525 0.000000
2554 0.545455 0.252525 0.000000
2555 0.555556 0.252525 0.000000
2556 0.565657 0.252525 0.109956
2557 0.575758 0.252525 0.237493
2558 0.585859 0.252525 0.029426
2559 0.595960 0.252525 0.677924
2560 0.606061 0.252525 0.866780
2561 0.616162 0.252525 0.164076
2562 0.626263 0.252525 0.158919
2563 0.636364 0.252525 0.000000
2564 0.646465 0.252525 0.000000
2565 0.656566 0.252525 0.000000
2566 0.666667 0.252525 0.000000
2567 0.676768 0.252525 0.000000
2568 0.686869 0.252525 0.000000
2569 0.696970 0.252525 0.000000
2570 0.707071 0.252525 0.000000
2571 0.717172 0.252525 0.000000
2572 0.727273 0.252525 0.000000
2573 0.737374 0.252525 0.000000
2574 0.747475 0.252525 0.000000
2575 0.757576 0.252525 0.000000
2576 0.767677 0.252525 0.000000
2577 0.777778 0.252525 0.000000
2578 0.787879 0.252525 0.000000
2579 0.797980 0.252525 0.000000
2580 0.808081 0.252525 0.000000
2581 0.818182 0.252525 0.000000
2582 0.828283 0.252525 0.000000
2583 0.838384 0.252525 0.000000
2584 0.848485 0.252525 0.219912
2585 0.858586 0.252525 0.000000
2586 0.868687 0.252525 0.000000
2587 0.878788 0.252525 0.000000
2588 0.888889 0.252525 0.000000
2589 0.898990 0.252525 0.000000
2590 0.909091 0.252525 0.000000
2591 0.919192 0.252525 0.000000
2592 0.929293 0.252525 0.000000
2593 0.939394 0.252525 0.000000
2594 0.949495 0.252525 0.000000
2595 0.959596 0.252525 0.000000
2596 0.969697 0.252525 0.000000
2597 0.979798 0.252525 0.000000
2598 0.989899 0.252525 0.000000
2599 1.000000 0.252525 0.000000
2600 0.000000 0.262626 0.000000
2601 0.010101 0.262626 0.000000
2602 0.020202 0.262626 0.000000
2603 0.030303 0.262626 0.000000
2604 0.040404 0.262626 0.000000
2605 0.050505 0.262626 0.000000
2606 0.060606 0.262626 0.000000
2607 0.070707 0.262626 0.000000
2608 0.080808 0.262626 0.000000
2609 0.090909 0.262626 0.000000
2610 0.101010 0.262626 0.000000
2611 0.111111 0.262626 0.000000
2612 0.121212 0.262626 0.000000
2613 0.131313 0.262626 0.000000
2614 0.141414 0.262626 0.000000
2615 0.151515 0.262626 0.000000
2616 0.161616 0.262626 0.000000
2617 0.171717 0.262626 0.000000
2618 0.181818 0.262626 0.000000
2619 0.191919 0.262626 0.000000
2620 0.202020 0.262626 0.000000
2621 0.212121 0.262626 0.072317
2622 0.222222 0.262626 0.644829
2623 0.232323 0.262626 0.179773
2624 0.242424 0.262626 0.145655
2625 0.252525 0.262626 0.075838
2626 0.262626 0.262626 0.070430
2627 0.272727 0.262626 0.022649
2628 0.282828 0.262626 0.079998
2629 0.292929 0.262626 0.122962
2630 0.303030 0.262626 0.421502
2631 0.313131 0.262626 0.149655
2632 0.323232 0.262626 0.504422
2633 0.333333 0.262626 0.033263
2634 0.343434 0.262626 0.000000
2635 0.353535 0.262626 0.000000
2636 0.363636 0.262626 0.000000
2637 0.373737 0.262626 0.000000
2638 0.383838 0.262626 0.000000
2639 0.393939 0.262626 0.000000
2640 0.404040 0.262626 0.000000
2641 0.414141 0.262626 0.000000
2642 0.424242 0.262626 0.112607
2643 0.434343 0.262626 0.422718
2644 0.444444 0.262626 0.039554
2645 0.454545 0.262626 0.000000
2646 0.464646 0.262626 0.000000
2647 0.474747 0.262626 0.000000
2648 0.484848 0.262626 0.000000
2649 0.494949 0.262626 0.000000
2650 0.505050 0.262626 0.000000
2651 0.515152 0.262626 0.000000
2652 0.525253 0.262626 0.000000
2653 0.535354 0.262626 0.000000
2654 0.545455 0.262626 0.000000
2655 0.555556 0.262626 0.000000
2656 0.565657 0.262626 0.219912
2657 0.575758 0.262626 0.000000
2658 0.585859 0.262626 0.013748
2659 0.595960 0.262626 0.652482
2660 0.606061 0.262626 0.234951
2661 0.616162 0.262626 0.839222
2662 0.626263 0.262626 0.082705
2663 0.636364 0.262626 0.000000
2664 0.646465 0.262626 0.000000
